Mihail Aleksandrov,Nike,Mercurial Vapor XI>,0,
Vura,Nike,Mercurial Vapor XI>,0,
Dani Abalo,Nike,Mercurial Vapor XI>,0,
TomÃ¡Å¡ RosickÃ½,Puma,evoPOWER Vigor 1>,0,
Hamza Younes,Nike,Mercurial Vapor IX>,0,
Roman Bezjak,Nike,Mercurial Superfly V>,0,
Sergey Krivets,Adidas,X 16.1>,0,
Andreas Pereira,Nike,Hypervenom Phantom III DF>,0,
Jordan Rossiter,Umbro,UX-2>,0,
Jordan Williams,Adidas,Nitrocharge>,0,
JoÃ£o Silva,Adidas,ACE 17.1 Leather>,0,
JosÃ© Ãngel Pozo,Nike,Mercurial Superfly V>,0,
Sinan Bytyqi,Nike,Mercurial Superfly V>,0,
Paddy McNair,Nike,Tiempo Legend VI>,0,
James Wilson,Adidas,X 16+ Purechaos>,0,
Sergio Aguza,Adidas,ACE 17.1 Leather>,0,
Davide Zappacosta,Adidas,ACE 17.1 Leather>,0,
Fernando Pacheco,Nike,Tiempo Legend VI>,0,
Eero Markkanen,Nike,Mercurial Superfly V>,0,
Abner,Nike,Mercurial Vapor XI>,0,
Jaime SÃ¡nchez,Nike,Tiempo Legend VI>,0,
Lukas Boeder,Adidas,F50 Adizero>,0,
Martin Ãdegaard,Nike,Mercurial Vapor XI>,0,
Ashton GÃ¶tz,Adidas,F50 Adizero>,0,
Alexander Brunst,Adidas,F50 Adizero>,0,
Lucas Evangelista,Nike,Hypervenom Phantom III DF>,0,
Ryan Huddart,Puma,evoPOWER 1.2>,0,
Leopold Zingerle,Adidas,Nitrocharge>,0,
Dominic Solanke,Adidas,X 16.1>,0,
Jeremie Boga,Adidas,X 16.1>,0,
Mitchell Beeney,Nike,Tiempo Legend VI>,0,
MiloÅ¡ NinkoviÄ,Adidas,11pro SL>,0,
Nadiem Amiri,Nike,Mercurial Vapor XI>,0,
GonÃ§alo Guedes,Nike,Mercurial Superfly V>,0,
Markel Etxeberria,Nike,Magista Obra II>,0,
IÃ±aki Williams,Nike,Hypervenom Phantom III DF>,0,
MÃ¡rcio Azevedo,Nike,Mercurial Superfly V>,0,
Jules Iloki,Nike,Mercurial Superfly V>,0,
Valentin Rongier,Adidas,X 16+ Purechaos>,0,
Najib Gandi,Nike,Hypervenom Phantom III DF>,0,
Aristote Ndongala,Kipsta,700 pro>,0,
Lucas TorrÃ³,Adidas,ACE 17.1 Leather>,0,
Marc TorrejÃ³n,Adidas,X 15.1 Leather>,0,
Timo Baumgartl,Adidas,ACE 17.1 Leather>,0,
Ryan Kent,Adidas,F50 Adizero>,0,
Semi Ajayi,Nike,Tiempo Legend VI>,0,
George Glendon,Adidas,ACE 17.1 Leather>,0,
Matt Macey,Nike,Tiempo Legend VI>,0,
Janek Sternberg,Nike,Mercurial Vapor XI>,0,
Maximilian Eggestein,Nike,Magista Obra II>,0,
Jon Gorenc StankoviÄ,Adidas,ACE 17.1 Leather>,0,
Thomas SÃ¸rensen,Nike,Tiempo Legend VI>,0,
AngeliÃ±o,Nike,Mercurial Vapor XI>,0,
Eric Bailly,Nike,Tiempo Legend VI>,0,
Ronny Marcos,Adidas,X 16.1>,0,
Jake Hesketh,Puma,evoSPEED 17 SL-S>,0,
Mohamed Gouaida,Adidas,X 16.1>,0,
Ãlex Geijo,Adidas,F50 Adizero Chameleon 2010>,0,
Marnon Busch,Nike,Mercurial Vapor XI>,0,
Carlos Eduardo,Adidas,X 16.1>,0,
Modibo MaÃ¯ga,Nike,Mercurial Vapor XI>,0,
Valentin Lavigne,Nike,Mercurial Vapor XI>,0,
Wallace,Nike,Magista Obra II>,0,
Stefan OâConnor,Adidas,X 16.1>,0,
Ainsley Maitland-Niles,Nike,Hypervenom Phantom II>,0,
Alex Iwobi,Nike,Mercurial Superfly V>,0,
Glen Kamara,Nike,Magista Opus>,0,
Ruben Loftus-Cheek,Adidas,X 16.1>,0,
John Arne Riise,Nike,Mercurial Superfly V>,0,
Aritz Elustondo,Adidas,Predator LZ>,0,
Naranjo,Nike,Mercurial Superfly V>,0,
Marco Asensio,Nike,Mercurial Superfly>,0,
Sekou Keita,Puma,evoSPEED 17 SL-S>,0,
Gaston Camara,Lotto,Zhero Gravity>,0,
FranÃ§ois Kamano,Nike,Mercurial Vapor XI>,0,
Kevin Kampl,Adidas,X 16.1>,0,
Xizhe Zhang,Adidas,ACE 17.1 Leather>,0,
Pierre Bengtsson,Adidas,X 15.1 Leather>,0,
Emil Balayev,Nike,Mercurial Superfly V>,0,
Matthew Grimes,Adidas,ACE 17.1 Leather>,0,
CÃ©dric YambÃ©rÃ©,Nike,Tiempo Legend VI>,0,
Yannis Salibur,Nike,Mercurial Vapor XI>,0,
Taylor Moore,Adidas,ACE 17.1 Leather>,0,
Didier Ibrahim Ndong,Nike,Magista Opus II>,0,
Janis Ikaunieks,Nike,Mercurial Vapor IX>,0,
Matheus Pereira,Puma,evoSPEED 17 SL-S>,0,
Ivan StriniÄ,Nike,Magista Obra II>,0,
Tino Costa,Adidas,ACE 17.1 Leather>,0,
Andi Lila,Nike,Mercurial Vapor XI>,0,
JoaquÃ­n Correa,Nike,Mercurial Superfly V>,0,
AndrÃ©s Ponce,Adidas,ACE 17.1 Leather>,0,
Lucas HernÃ¡ndez,Nike,Tiempo Legend VI>,0,
Andrej KramariÄ,Adidas,X 15.1>,0,
Mustafa Amini,Adidas,X 16.1>,0,
Alessandro Diamanti,Nike,Tiempo Legend VI>,0,
Theo Bongonda,Nike,Mercurial Vapor XI>,0,
Adama TraorÃ©,Nike,Mercurial Superfly V>,0,
Josef HuÅ¡bauer,Nike,Magista Obra II>,0,
Sofiane Boufal,Nike,Mercurial Vapor XI>,0,
Duje Äop,Nike,Hypervenom Phantom III DF>,0,
Christopher Oikonomidis,Nike,Tiempo Legend VI>,0,
Ãlex Felip,Nike,CTR360 Maestri>,0,
Gerard Gumbau,Nike,Tiempo Legend VI>,0,
Florin Andone,Nike,Tiempo Legend VI>,0,
Lucas Silva,Adidas,X 16.1>,0,
Jermain Defoe,Adidas,X 16.1>,0,
Matt Targett,Adidas,ACE 17.1 Leather>,0,
Jason McCarthy,Nike,Tiempo Legend VI>,0,
Dele Alli,Adidas,ACE 17+ Purecontrol>,0,
Dame N'Doye,Nike,Mercurial Superfly V>,0,
Callum McManaman,Adidas,X 16.1>,0,
Ryan McLaughlin,Nike,Mercurial Vapor XI>,0,
Paul-JosÃ© M'Poku,Adidas,ACE 17.1 Leather>,0,
Armando Vajushi,Adidas,X 16.1>,0,
Michele Somma,Nike,Tiempo Legend VI>,0,
Diego Borghini,>,>,0,
Andrea Masiello,Adidas,adiPure IV>,0,
Jussi JÃ¤Ã¤skelÃ¤inen,Adidas,Copa Mundial>,0,
Lamin Jallow,>,>,0,
Alassane TambÃ©,Nike,Mercurial Vapor XI>,0,
Anastasios Donis,Nike,Mercurial Superfly V>,0,
Salvatore Bocchetti,Nike,Tiempo Legend VI>,0,
Salvador Ichazo,Nike,Hypervenom>,0,
Krystian Bielik,Nike,Magista Obra II>,0,
Fernandinho,Adidas,X 16.1>,0,
Oliver Shenton,Nike,Mercurial Superfly V>,0,
Kalu Uche,Nike,Magista Opus II>,0,
Sergio Marcos,Nike,Tiempo Legend VI>,0,
IvÃ¡n Ramis,Nike,Tiempo Legend VI>,0,
Srdjan LakiÄ,Adidas,X 16.1>,0,
Felix Platte,Adidas,ACE 17.1 Leather>,0,
Maurice Multhaup,Adidas,X 16.1>,0,
Axel Borgmann,Adidas,Predator LZ>,0,
NenÃª,Adidas,ACE 17.1 Leather>,0,
Tobias Figueiredo,Nike,Tiempo Legend VI>,0,
George PuÅcaÅ,Nike,Hypervenom Phantom III DF>,0,
FranÃ§ois Bellugou,Nike,Tiempo Legend VI>,0,
Daniele Verde,Nike,Mercurial Superfly V>,0,
Chris Mavinga,Nike,Magista Opus II>,0,
Abdoulaye Keita,Nike,Mercurial Superfly V>,0,
BernabÃ© BarragÃ¡n,Puma,evoPOWER Vigor 1>,0,
Deyverson,Adidas,X 16.1>,0,
Matheus Carvalho,Adidas,X 16.1>,0,
Tropi,Joma,Propulsion>,0,
Salva Ruiz,Nike,Tiempo Legend VI>,0,
Miku,Nike,Hypervenom>,0,
Romain Philippoteaux,Nike,Mercurial Vapor XI>,0,
Ferjani Sassi,Nike,Magista Opus II>,0,
Luke O'Nien,Adidas,Copa Mundial>,0,
Gabriele Angella,Puma,evoPOWER Vigor 1>,0,
Joel Ekstrand,Nike,Magista Obra>,0,
DÃ¡niel TÅzsÃ©r,Adidas,X 15.1 Leather>,0,
Troy Deeney,Adidas,X 16.1>,0,
Fernando Forestieri,Adidas,X 16.1>,0,
Lloyd Doyley,Nike,Tiempo Legend VI>,0,
Craig Cathcart,Nike,Magista Opus II>,0,
Sean Murray,Nike,Premier>,0,
Vujadin SaviÄ,Nike,Magista Opus II>,0,
Daniel Pudil,Nike,Magista Obra II>,0,
Diego Fabbrini,Adidas,Copa Mundial>,0,
Ikechi Anya,Nike,Mercurial Vapor XI>,0,
Almen Abdi,Nike,Tiempo Legend VI>,0,
Ben Watson,Nike,Magista Opus>,0,
Uche Ikpeazu,Nike,Mercurial Vapor IX>,0,
Bernard Mensah,Adidas,X 16.1>,0,
Jonathan Bond,Nike,Tiempo Legend VI>,0,
Tommie Hoban,Nike,Premier>,0,
Josh Doherty,Adidas,F50 Adizero>,0,
Connor Smith,Nike,Magista Opus>,0,
George Byers,Adidas,F50 Adizero>,0,
Jorell Johnson,Nike,Tiempo Legend VI>,0,
Rene Gilmartin,Puma,King Top K>,0,
Emiliano BuendÃ­a,Nike,Mercurial Superfly V>,0,
Lee Camp,Adidas,ACE 17.1 Leather>,0,
Simon Francis,Nike,Tiempo Legend VI>,0,
Steve Cook,Nike,Magista Opus II>,0,
Tommy Elphick,Nike,Magista Opus>,0,
Andrew Surman,Nike,Magista Opus II>,0,
Marc Pugh,Nike,Tiempo Legend VI>,0,
Harry Arter,Nike,Tiempo Legend VI>,0,
Tokelo Rantie,Puma,evoSPEED 17 SL-S>,0,
Brett Pitman,Adidas,F50 Adizero>,0,
Charlie Daniels,Nike,Mercurial Superfly V>,0,
Joe Partington,Nike,Tiempo Legend VI>,0,
Callum Wilson,Nike,Magista Opus II>,0,
Ian Harte,Nike,Tiempo Legend IV>,0,
Adam Smith,Adidas,X 16.1>,0,
Shaun MacDonald,Nike,Magista Opus II>,0,
Josh McQuoid,Adidas,F50 Adizero>,0,
Yann Kermorgant,Adidas,ACE 17.1 Leather>,0,
Junior Stanislas,Nike,Mercurial Vapor XI>,0,
Ryan Fraser,Nike,Hypervenom Phantom III DF>,0,
Mohamed Coulibaly,Puma,evoSPEED 17 SL-S>,0,
Elliott Ward,Nike,Tiempo Legend IV>,0,
Miles Addison,Umbro,UX-2>,0,
Darryl Flahavan,Under Armour,Hydrastrike II>,0,
Jayden Stockley,Puma,evoSPEED 17 SL-S>,0,
Matt Ritchie,Nike,Hypervenom Phantom III>,0,
Eunan O'Kane,Nike,Magista Opus II>,0,
Harry Cornick,Adidas,F50 Adizero>,0,
Josh Carmichael,>,>,0,
Josh Wakefield,>,>,0,
Benjamin BÃ¼chel,>,>,0,
Baily Cargill,Adidas,ACE 17.1 Leather>,0,
Ryan Allsop,Nike,Magista Opus II>,0,
Borja Mayoral,Nike,Hypervenom Phantom III DF>,0,
Marcel Heller,Nike,Hypervenom Phantom III DF>,0,
Diego Tardelli,Nike,Mercurial Superfly V>,0,
Joshua Kimmich,Nike,Magista Opus>,0,
Philip Heise,Nike,Mercurial Superfly V>,0,
Kevin StÃ¶ger,Nike,Mercurial Superfly V>,0,
Nico Elvedi,Nike,Magista Obra II>,0,
Tobias Sippel,Puma,evoPOWER Vigor 1>,0,
AndrÃ© Ramalho,Adidas,X 15.1 Leather>,0,
Michael Gspurning,Adidas,Predator LZ>,0,
Julian Weigl,Puma,evoPOWER Vigor 1>,0,
Joelinton,Nike,Magista Obra II>,0,
Nicolai Rapp,Nike,Tiempo Legend VI>,0,
Luc Castaignos,Adidas,ACE 17.1 Leather>,0,
Heinz Lindner,Nike,Magista Opus II>,0,
Ãrjan Nyland,Nike,Tiempo Legend VI>,0,
Ulisses Garcia,Nike,Mercurial Superfly V>,0,
Yoshinori Muto,Adidas,F50 Adizero>,0,
Danny Latza,Adidas,X 16.1>,0,
Florian Niederlechner,Nike,Hypervenom>,0,
Leon Balogun,Nike,Mercurial Superfly V>,0,
Sergio Araujo,Nike,Mercurial Superfly Leather>,0,
Stipe Pletikosa,Adidas,ACE 17.1 Leather>,0,
Yevhen Konoplyanka,Nike,Mercurial Vapor XI>,0,
Besar Halimi,Adidas,F50 Adizero 2015>,0,
Ramazan Ãzcan,Nike,Tiempo Legend VI>,0,
Benjamin HÃ¼bner,Adidas,X 16.1>,0,
Alfredo Morales,Nike,Hypervenom Phantom II>,0,
Roger,Adidas,ACE 17.1 Leather>,0,
Moritz Hartmann,Nike,Mercurial Vapor XI>,0,
Pascal GroÃ,Adidas,X 16.1>,0,
Stefan Lex,Adidas,F50 Adizero 2015>,0,
Danilo Soares,Nike,Magista Obra II>,0,
Lukas Hinterseer,Nike,Mercurial Superfly V>,0,
Romain BrÃ©gerie,Nike,Mercurial Vapor XI>,0,
Max Christiansen,Nike,Hypervenom>,0,
Konstantin Engel,Nike,Tiempo Legend VI>,0,
Danny da Costa,Nike,Mercurial Superfly V>,0,
Stefan Wannenwetsch,Adidas,11pro>,0,
Robert Bauer,Adidas,ACE 16.1>,0,
Tobias Levels,Nike,Tiempo Legend VI>,0,
Markus Suttner,Nike,Magista Opus II>,0,
Thomas Pledl,Nike,Magista Obra II>,0,
Marvin Matip,Adidas,ACE 17.1 Leather>,0,
Almog Cohen,Hummel,Rapid X>,0,
Christian Ortag,Adidas,Nitrocharge>,0,
Dominik Stroh-Engel,Adidas,X 16.1>,0,
Marco Sailer,Adidas,X 16.1>,0,
AytaÃ§ Sulu,Adidas,ACE 17.1 Primeknit>,0,
Daniel GimÃ©nez,Joma,Super Copa>,0,
GermÃ¡n Pezzella,Puma,evoSPEED 17 SL-S>,0,
Bruno GonzÃ¡lez,Adidas,ACE 17.1 Leather>,0,
Amro Tarek,Nike,Mercurial Vapor XI>,0,
Francisco Molinero,Puma,evoSPEED 17 SL-S>,0,
Dani Pacheco,Adidas,11pro>,0,
Vincenzo Rennella,Nike,Mercurial Superfly V>,0,
Petros,Nike,Hypervenom Phinish>,0,
Juan Carlos ValerÃ³n,Nike,Tiempo Legend IV>,0,
RaÃºl Lizoain,Adidas,Predator Instinct>,0,
Aythami Artiles,Adidas,ACE 17.1 Leather>,0,
David GarcÃ­a,Nike,CTR360 Maestri>,0,
David SimÃ³n,Nike,Hypervenom>,0,
Carlos GutiÃ©rrez,Nike,Hypervenom>,0,
AsdrÃºbal PadrÃ³n,Puma,evoSPEED>,0,
Emmanuel Culio,Adidas,Nitrocharge>,0,
Kader,Nike,Hypervenom>,0,
Bono,Nike,Magista Opus II>,0,
Zakaria Bakkali,Nike,Hypervenom>,0,
Adnane Tighadouini,Nike,Mercurial Superfly V>,0,
Ousseynou CissÃ©,Adidas,Predator Instinct>,0,
Burgui,Nike,Hypervenom Phantom III DF>,0,
Eddy,Adidas,Predator Instinct>,0,
Tyrone Mings,Nike,Magista Opus II>,0,
Joshua King,Nike,Mercurial Superfly V>,0,
Adam Federici,Nike,Magista Obra II>,0,
Nathan,Adidas,X 16.1>,0,
Cristian Manea,Nike,Mercurial Vapor IX>,0,
David Henen,Nike,Hypervenom Phantom III DF>,0,
Danilo Barbosa,Nike,Mercurial Superfly V>,0,
Ronaldinho,Nike,Tiempo Legend VI>,0,
Renato Neto,Nike,Mercurial Superfly V>,0,
Tobias Kempe,Nike,Mercurial Vapor XI>,0,
Yannick Stark,Nike,Magista Opus II>,0,
Borja Iglesias,Nike,Mercurial Vapor XI>,0,
JosÃ© SuÃ¡rez,Nike,Tiempo Legend VI>,0,
Zhang Chengdong,Nike,Tiempo Legend VI>,0,
Patrick Bamford,Adidas,X 15.1 Leather>,0,
Bogdan LobonÅ£,Nike,Tiempo Legend VI>,0,
Dani Ceballos,Adidas,X 16.1>,0,
Kenedy,Adidas,X 16+ Purechaos>,0,
Manuel Lanzini,Nike,Mercurial Vapor XI>,0,
Reece Oxford,Nike,Tiempo Legend VI>,0,
Rudy Gestede,Nike,Mercurial Vapor XI>,0,
Abdoul Camara,Nike,Mercurial Vapor XI>,0,
Andy Delort,Nike,Mercurial Superfly V>,0,
Theoson Siebatcheu,Adidas,ACE 17.1 Leather>,0,
Carlos Ascues,Nike,Mercurial Superfly V>,0,
Juan CÃ¡mara,Nike,Hypervenom Phantom III DF>,0,
Patrick Ebert,Adidas,F50 Adizero 2015>,0,
Diego Aguirre,>,>,0,
Javier Eraso,Nike,Mercurial Vapor XI>,0,
Sabin Merino,Nike,Mercurial Superfly V>,0,
Alejandro Remiro,Nike,Tiempo Legend VI>,0,
Yelko Pino,>,>,0,
Dejan DraÅ¾iÄ,>,>,0,
Josep SeÃ±Ã©,>,>,0,
Pape Cheikh,>,>,0,
Dimitar Berbatov,Adidas,ACE 17.1 Leather>,0,
Borja FernÃ¡ndez,>,>,0,
Sergi Enrich,Nike,Mercurial Vapor XI>,0,
Gonzalo Escalante,Nike,Tiempo Legend VI>,0,
David JuncÃ ,Nike,Mercurial Vapor XI>,0,
Rober,>,>,0,
RubÃ©n Duarte,>,>,0,
Antonio RaÃ­llo,Nike,Magista Obra>,0,
LluÃ­s LÃ³pez,>,>,0,
Mamadou Sylla,>,>,0,
Bernard Mensah,>,>,0,
Emanuel InsÃºa,Nike,Tiempo Legend VI>,0,
LuÃ­s Martins,Adidas,X 15.1>,0,
Uche Agbo,Nike,Mercurial Vapor XI>,0,
Roger,>,>,0,
Jason,>,>,0,
JosÃ© Mari,Nike,Mercurial Vapor X Leather>,0,
Jefferson Lerma,Nike,Mercurial Vapor XI>,0,
Giorgos Karagounis,Nike,Tiempo Legend VI>,0,
HÃ©ctor HernÃ¡ndez,>,>,0,
Bakary Sako,Nike,Mercurial Superfly Leather>,0,
James McClean,Nike,Mercurial Superfly V CR7>,0,
FabiÃ¡n Ruiz,Nike,Tiempo Legend VI>,0,
Sergej MilinkoviÄ-SaviÄ,Nike,Mercurial Superfly V>,0,
Lewis Kinsella,Adidas,X 16.1>,0,
Rushian Hepburn-Murphy,Nike,Hypervenom>,0,
AndrÃ© Green,>,>,0,
Filippo Costa,Nike,Magista Obra>,0,
Lee Tomlin,Adidas,X 16.1>,0,
Joe Gomez,Nike,Magista Opus II>,0,
Bertrand TraorÃ©,Nike,Hypervenom Phantom III DF>,0,
Ola Aina,Adidas,ACE 17.1 Leather>,0,
Jake Clarke-Salter,Nike,Tiempo Legend VI>,0,
NÃ©stor DÃ­az,Nike,Hypervenom>,0,
Ben Chilwell,Nike,Hypervenom Phantom III>,0,
Jonathan Maddison,Nike,Magista Opus>,0,
ÃdÃ¡m BogdÃ¡n,Adidas,X 15.1 Leather>,0,
Ryan Fulton,Nike,Tiempo Legend VI>,0,
Cameron Humphreys,Nike,Tiempo Legend VI>,0,
Jason Denayer,Nike,Tiempo Legend VI>,0,
Kelechi Iheanacho,Nike,Mercurial Vapor XI>,0,
Jamaal Lascelles,Nike,Tiempo Legend VI>,0,
Karl Darlow,Nike,Hypervenom Phantom III>,0,
Curtis Good,Adidas,ACE 17.1 Leather>,0,
Shane Ferguson,Nike,Hypervenom>,0,
Olivier Kemen,Nike,Mercurial Superfly V>,0,
LubomÃ­r Å atka,Puma,evoSPEED 17 SL-S>,0,
LukÃ¡Å¡ HrÃ¡deckÃ½,Nike,Mercurial Vapor XI>,0,
Lewis Grabban,Nike,Magista Opus II>,0,
Declan Rudd,Nike,Tiempo Legend VI>,0,
Harry Toffolo,Nike,Mercurial Vapor XI>,0,
Kyle Lafferty,Adidas,ACE 17.1 Leather>,0,
Tony Andreu,Adidas,Predator LZ>,0,
Gary O'Neil,Nike,Tiempo Legend VI>,0,
Jake Kean,Nike,Tiempo Legend V>,0,
Vadis Odjidja-Ofoe,Nike,Tiempo Legend VI>,0,
Cuco Martina,Nike,Mercurial Superfly V>,0,
Jakob Haugaard,Nike,Tiempo Legend VI>,0,
Moha,Nike,Hypervenom Phantom II>,0,
Eddy Lecygne,Puma,evoPOWER 1.2>,0,
Adam Matthews,Adidas,X 16.1>,0,
Tom Beadling,Adidas,ACE 17.1 Leather>,0,
Maksymilian Stryjek,Adidas,X 15.1 Leather>,0,
Kristoffer Nordfeldt,Nike,Tiempo Legend VI>,0,
Modou Barrow,Nike,Mercurial Superfly V>,0,
Alex Pritchard,Nike,Mercurial Superfly V>,0,
Joshua Onomah,Nike,Mercurial Vapor XI>,0,
Harry Winks,Adidas,ACE 17.1 Leather>,0,
JosÃ© Manuel Jurado,Adidas,X 16.1>,0,
Steven Berghuis,Adidas,X 16.1>,0,
Lloyd Dyer,Nike,Magista Opus>,0,
Giedrius Arlauskis,Nike,Tiempo Legend VI>,0,
Jack Rose,Nike,Magista Opus II>,0,
Alex Palmer,Adidas,ACE 17.1 Leather>,0,
Doneil Henry,Nike,Tiempo Legend VI>,0,
Elliott Lee,Nike,Mercurial Vapor XI>,0,
Lewis Page,Adidas,ACE 17.1 Leather>,0,
Darren Randolph,Adidas,ACE 17.1 Leather>,0,
Josh Cullen,Nike,Tiempo Legend VI>,0,
Martin Samuelsen,Nike,Mercurial Vapor XI>,0,
Gianluigi Donnarumma,Puma,evoSPEED 17 SL-S>,0,
Rodrigo Ely,Nike,Magista Obra II>,0,
Davide Calabria,Adidas,X 16.1>,0,
Charlison Benschop,Nike,Mercurial Vapor XI>,0,
Hauke Wahl,Adidas,X 16.1>,0,
Gilberto,Nike,Mercurial Vapor XI>,0,
Nikola KaliniÄ,Nike,Mercurial Vapor XI>,0,
Leonardo Capezzi,Nike,Magista Opus>,0,
NicolÃ² Fazzi,Nike,Mercurial Superfly V>,0,
Abdou DiakhatÃ©,Nike,Hypervenom Phinish>,0,
Silvio AnoÄiÄ,Nike,Mercurial Superfly V>,0,
Lorenzo Di Livio,Nike,Hypervenom Phantom II>,0,
JosÃ© MachÃ­n,Nike,Hypervenom>,0,
IonuÅ£ Pop,Nike,Tiempo Legend VI>,0,
Assane Gnoukouri,Nike,Tiempo Legend VI>,0,
Pedro Delgado,Nike,Mercurial Superfly V>,0,
RÄzvan Popa,Nike,Magista Obra>,0,
Enrico Baldini,Nike,Mercurial Vapor XI>,0,
Federico Dimarco,Nike,Mercurial Vapor XI>,0,
Rey Manaj,Mizuno,Morelia Neo>,0,
IonuÅ£ Andrei Radu,Nike,Mercurial Superfly V>,0,
ZÃ© Turbo,Adidas,X 16.1>,0,
Boris RadunoviÄ,Nike,Tiempo Legend VI>,0,
Marten de Roon,Adidas,ACE 17.1 Primeknit>,0,
Andrea Conti,Adidas,ACE 17.1 Primeknit>,0,
Alberto Grassi,Nike,Tiempo Legend VI>,0,
Emil Krafth,Puma,evoSPEED 17 SL-S>,0,
Erick Pulgar,Nike,Magista Obra II>,0,
Filippo Falco,Nike,Hypervenom Phinish>,0,
Matteo Mancosu,Adidas,X 15.1 Leather>,0,
Franco Zuculini,Adidas,X 16.1>,0,
RubÃ©n Palomeque,>,>,0,
Amadou Diawara,Nike,Magista Opus II>,0,
Alex Ferrari,Nike,Magista Obra II>,0,
Adam Masina,Nike,Magista Obra>,0,
Luca Ceccarelli,Nike,Magista Obra>,0,
Marco Crimi,Puma,evoSPEED 17 SL-S>,0,
Gaetano Letizia,Nike,Mercurial Superfly V>,0,
Fabrizio Poli,Asics,Lethal Tigreor>,0,
Riccardo Gagliolo,Nike,Tiempo Legend VI>,0,
Raffaele Bianco,Nike,Tiempo Legend VI>,0,
Kamil Wilczek,Mizuno,Morelia Neo>,0,
Antonio Di Gaudio,Puma,evoPOWER Vigor 1>,0,
Andrea Liotti,>,>,0,
Kevin Lasagna,Nike,Mercurial Superfly V>,0,
Filippo Porcari,Asics,Lethal Tigreor>,0,
Lorenzo Pasciuti,Lotto,Zhero Gravity>,0,
Lorenzo Lollo,Nike,Tiempo Legend VI>,0,
Simone Romagnoli,Adidas,11pro>,0,
Matteo Fedele,Nike,Mercurial Vapor XI>,0,
Jerry Mbakogu,Adidas,X 15.1 Leather>,0,
Kristopher da Graca,Nike,Mercurial Vapor XI>,0,
Emil Audero,Nike,Tiempo Legend VI>,0,
Mattia Vitale,Nike,Hypervenom Phantom II>,0,
AndrÃ©s Tello,Nike,Mercurial Superfly V>,0,
Guido VadalÃ¡,Adidas,11pro>,0,
Nicola Rigoni,Adidas,X 16.1>,0,
Anders Christiansen,Nike,Tiempo Legend VI>,0,
Ali Sowe,Lotto,Zhero Gravity>,0,
Maodo Malick Mbaye,Adidas,X 16.1>,0,
Roberto Inglese,Adidas,X 15.1 Leather>,0,
Michele Troiani,Nike,Mercurial Superfly V>,0,
Wesley Hoedt,Nike,Tiempo Legend VI>,0,
Moustapha Seck,Nike,Mercurial Vapor XI>,0,
Franjo Prce,Nike,CTR360 Maestri>,0,
Alessandro Murgia,Puma,evoSPEED 17 SL-S>,0,
Nicolao Dumitru,Puma,evoPOWER Vigor 1>,0,
Jacopo Dezi,Puma,evoSPEED 17 SL-S>,0,
Sebastiano Luperto,Lotto,Zhero Gravity>,0,
Jaime BÃ¡ez,Nike,Mercurial Vapor XI>,0,
Maurizio Pugliesi,>,>,0,
Marco Zambelli,Adidas,Copa Mundial>,0,
Kastriot DÃ«rmaku,Nike,Hypervenom Phantom II>,0,
Luca Bittante,Nike,Tiempo Legend VI>,0,
Ronaldo Pompeu,Adidas,X 16.1>,0,
Raffaele Maiello,Nike,Tiempo Legend VI>,0,
Assane Diousse,Puma,evoSPEED 17 SL-S>,0,
Alessandro Piu,Nike,Mercurial Vapor XI>,0,
Alberto Pelagotti,Puma,evoPOWER Vigor 1>,0,
Rade KruniÄ,Nike,Tiempo Legend VI>,0,
Massimo Zappino,Nike,Hypervenom>,0,
Damiano Zanon,Adidas,Predator LZ>,0,
Roberto Crivello,Nike,Tiempo Legend VI>,0,
Adriano Russo,Adidas,Copa Mundial>,0,
Mirko Gori,Nike,Tiempo Legend VI>,0,
Leonardo Blanchard,Nike,Mercurial Superfly V>,0,
Alessandro Frara,Adidas,F50 Adizero>,0,
Robert Gucher,Adidas,ACE 17.1 Leather>,0,
Daniel Ciofani,Adidas,ACE 16.1 Primeknit>,0,
Danilo Soddimo,Nike,Mercurial Vapor XI>,0,
Matteo Ciofani,Mizuno,Morelia Neo>,0,
Luca Paganini,Nike,Mercurial Superfly V>,0,
Federico Dionisi,Nike,Mercurial Vapor XI>,0,
Daniel PavloviÄ,Nike,Hypervenom Phinish>,0,
Paolo Sammarco,Lotto,Zhero Gravity>,0,
Arturo Lupoli,Nike,CTR360 Maestri>,0,
Massimiliano Carlini,Adidas,F50 Adizero>,0,
Mirko Pigliacelli,Nike,Hypervenom>,0,
Davide Bertoncini,>,>,0,
Daniele Altobelli,>,>,0,
Wilfried Zahibo,Nike,Magista Opus II>,0,
Fran Villalba,Adidas,X 16.1>,0,
Ibrahim Diallo,Nike,Tiempo Legend VI>,0,
Vicente GÃ³mez,Puma,evoPOWER Vigor 1>,0,
Guido Carrillo,Nike,Tiempo Legend VI>,0,
HÃ©lder Costa,Nike,Mercurial Vapor XI>,0,
Olivier Ntcham,Adidas,F50 Adizero>,0,
Darko LazoviÄ,Adidas,X 16.1>,0,
Samuel Eto'o,Puma,evoSPEED>,0,
Daniele Sommariva,>,>,0,
Simon Laner,Mizuno,Morelia Neo>,0,
Mattia Zaccagni,Puma,evoPOWER Vigor 1>,0,
Matteo Bianchetti,Puma,evoSPEED>,0,
Enrico Vencato,>,>,0,
